recruitment, n_pat, interim_events, final_events, n_ctrl, n_trt, hazard_ctrl, censoring_prop, crossing, effect_size_ph, hr_before, hazard_trt_before, hazard_trt_after, random_withdrawal, median_survival_trt, median_survival_ctrl, rmst_trt_6m, rmst_ctrl_6m, gAHR_6m, AHR_6m, rmst_trt_12m, rmst_ctrl_12m, gAHR_12m, AHR_12m, milestone_survival_trt_6m, milestone_survival_ctrl_6m, milestone_survival_trt_12m, milestone_survival_ctrl_12m
913.125, 300, 113, 225, 150, 150, 0.00189773355389444, 0.3, 60.875, 0.5, 3, 0.00569320066168333, 0.000918354198822221, 0.000571195616511441, 438.260534605765, 365.25, 132.89801394905, 154.338430815216, 1.13538322494321, 1.4042168183194, 239.208730218416, 263.472181842347, 1.01651081216812, 1.01058442826537, 0.632305121607108, 0.707106781186548, 0.534674221387503, 0.5
547.875, 500, 188, 375, 250, 250, 0.00189773355389444, 0.3, 60.875, 0.5, 3, 0.00569320066168333, 0.000918354198822221, 0.000571195616511441, 438.260534605765, 365.25, 132.89801394905, 154.338430815216, 1.13538322494321, 1.4042168183194, 239.208730218416, 263.472181842347, 1.01651081216812, 1.01058442826537, 0.632305121607108, 0.707106781186548, 0.534674221387503, 0.5
913.125, 500, 188, 375, 250, 250, 0.00189773355389444, 0.3, 60.875, 0.5, 3, 0.00569320066168333, 0.000918354198822221, 0.000571195616511441, 438.260534605765, 365.25, 132.89801394905, 154.338430815216, 1.13538322494321, 1.4042168183194, 239.208730218416, 263.472181842347, 1.01651081216812, 1.01058442826537, 0.632305121607108, 0.707106781186548, 0.534674221387503, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.3, 60.875, 0.5, 3, 0.00569320066168333, 0.000985764379358474, 0.00059278220400708, 412.453528842277, 365.25, 132.570882880397, 154.338430815216, 1.14389177787123, 1.42897197403526, 237.384300367863, 263.472181842347, 1.03331424882286, 1.04054639680707, 0.627136910916904, 0.707106781186548, 0.523815569485188, 0.5
913.125, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.3, 60.875, 0.5, 3, 0.00569320066168333, 0.000985764379358474, 0.00059278220400708, 412.453528842277, 365.25, 132.570882880397, 154.338430815216, 1.14389177787123, 1.42897197403526, 237.384300367863, 263.472181842347, 1.03331424882286, 1.04054639680707, 0.627136910916904, 0.707106781186548, 0.523815569485188, 0.5
547.875, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.3, 60.875, 0.5, 3, 0.00569320066168333, 0.001020563334897, 0.000603592425664498, 400.465477562034, 365.25, 132.402701221475, 154.338430815216, 1.14819282188817, 1.44172594496511, 236.451958014803, 263.472181842347, 1.04187266576243, 1.05602502204752, 0.624485494977412, 0.707106781186548, 0.518296630256154, 0.5
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.3, 60.875, 0.5, 3, 0.00569320066168333, 0.001020563334897, 0.000603592425664498, 400.465477562034, 365.25, 132.402701221475, 154.338430815216, 1.14819282188817, 1.44172594496511, 236.451958014803, 263.472181842347, 1.04187266576243, 1.05602502204752, 0.624485494977412, 0.707106781186548, 0.518296630256154, 0.5
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0, 121.75, 0.5, 3, 0.00189773355389444, 0.00035703795006384, 0, 1416.00491125151, 1095.75, 156.503587844099, 172.47091664017, 1.14930385095921, 2.21634922297909, 293.811541384552, 326.125035191387, 1.10223469128081, 1.4319176192479, 0.776635814734909, 0.890898718140339, 0.727611664475365, 0.7937005259841
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0, 121.75, 0.5, 3, 0.00189773355389444, 0.00035703795006384, 0, 1416.00491125151, 1095.75, 156.503587844099, 172.47091664017, 1.14930385095921, 2.21634922297909, 293.811541384552, 326.125035191387, 1.10223469128081, 1.4319176192479, 0.776635814734909, 0.890898718140339, 0.727611664475365, 0.7937005259841
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0, 121.75, 0.5, 3, 0.00189773355389444, 0.000380299309342486, 0, 1336.84061158232, 1095.75, 156.469886260918, 172.47091664017, 1.15087108957405, 2.22940109667746, 293.295877846511, 326.125035191387, 1.10799370595475, 1.45708747542711, 0.775536849318386, 0.890898718140339, 0.723502019218284, 0.7937005259841
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0, 121.75, 0.5, 3, 0.00189773355389444, 0.000380299309342486, 0, 1336.84061158232, 1095.75, 156.469886260918, 172.47091664017, 1.15087108957405, 2.22940109667746, 293.295877846511, 326.125035191387, 1.10799370595475, 1.45708747542711, 0.775536849318386, 0.890898718140339, 0.723502019218284, 0.7937005259841
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0, 121.75, 0.5, 3, 0.00189773355389444, 0.00046361477900648, 0, 1118.47862319783, 1095.75, 156.349437107643, 172.47091664017, 1.15623944920344, 2.27523229148343, 291.464686031403, 326.125035191387, 1.12787785027764, 1.54674176111739, 0.771613416768352, 0.890898718140339, 0.708971990498157, 0.7937005259841
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0, 121.75, 0.5, 3, 0.00189773355389444, 0.00046361477900648, 0, 1118.47862319783, 1095.75, 156.349437107643, 172.47091664017, 1.15623944920344, 2.27523229148343, 291.464686031403, 326.125035191387, 1.12787785027764, 1.54674176111739, 0.771613416768352, 0.890898718140339, 0.708971990498157, 0.7937005259841
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0, 121.75, 0.5, 3, 0.00189773355389444, 0.000473136469127049, 0, 1098.41984163339, 1095.75, 156.335697458543, 172.47091664017, 1.15683520041546, 2.28045869366359, 291.256967208482, 326.125035191387, 1.13009787684577, 1.55696469634682, 0.771166293852736, 0.890898718140339, 0.707330120673112, 0.7937005259841
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0, 121.75, 0.5, 3, 0.00189773355389444, 0.000473136469127049, 0, 1098.41984163339, 1095.75, 156.335697458543, 172.47091664017, 1.15683520041546, 2.28045869366359, 291.256967208482, 326.125035191387, 1.13009787684577, 1.55696469634682, 0.771166293852736, 0.890898718140339, 0.707330120673112, 0.7937005259841
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0.1, 121.75, 0.5, 3, 0.00189773355389444, 0.00035703795006384, 5.22320369856599e-05, 1416.00491125151, 1095.75, 156.503587844099, 172.47091664017, 1.14930385095921, 2.21634922297909, 293.811541384552, 326.125035191387, 1.10223469128081, 1.4319176192479, 0.776635814734909, 0.890898718140339, 0.727611664475365, 0.7937005259841
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0.1, 121.75, 0.5, 3, 0.00189773355389444, 0.00035703795006384, 5.22320369856599e-05, 1416.00491125151, 1095.75, 156.503587844099, 172.47091664017, 1.14930385095921, 2.21634922297909, 293.811541384552, 326.125035191387, 1.10223469128081, 1.4319176192479, 0.776635814734909, 0.890898718140339, 0.727611664475365, 0.7937005259841
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0.1, 121.75, 0.5, 3, 0.00189773355389444, 0.000380299309342486, 5.4163382268372e-05, 1336.84061158232, 1095.75, 156.469886260918, 172.47091664017, 1.15087108957405, 2.22940109667746, 293.295877846511, 326.125035191387, 1.10799370595475, 1.45708747542711, 0.775536849318386, 0.890898718140339, 0.723502019218284, 0.7937005259841
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0.1, 121.75, 0.5, 3, 0.00189773355389444, 0.000380299309342486, 5.4163382268372e-05, 1336.84061158232, 1095.75, 156.469886260918, 172.47091664017, 1.15087108957405, 2.22940109667746, 293.295877846511, 326.125035191387, 1.10799370595475, 1.45708747542711, 0.775536849318386, 0.890898718140339, 0.723502019218284, 0.7937005259841
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.1, 121.75, 0.5, 3, 0.00189773355389444, 0.00046361477900648, 6.04520751418599e-05, 1118.47862319783, 1095.75, 156.349437107643, 172.47091664017, 1.15623944920344, 2.27523229148343, 291.464686031403, 326.125035191387, 1.12787785027764, 1.54674176111739, 0.771613416768352, 0.890898718140339, 0.708971990498157, 0.7937005259841
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.1, 121.75, 0.5, 3, 0.00189773355389444, 0.00046361477900648, 6.04520751418599e-05, 1118.47862319783, 1095.75, 156.349437107643, 172.47091664017, 1.15623944920344, 2.27523229148343, 291.464686031403, 326.125035191387, 1.12787785027764, 1.54674176111739, 0.771613416768352, 0.890898718140339, 0.708971990498157, 0.7937005259841
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.1, 121.75, 0.5, 3, 0.00189773355389444, 0.000473136469127049, 6.11151355140713e-05, 1098.41984163339, 1095.75, 156.335697458543, 172.47091664017, 1.15683520041546, 2.28045869366359, 291.256967208482, 326.125035191387, 1.13009787684577, 1.55696469634682, 0.771166293852736, 0.890898718140339, 0.707330120673112, 0.7937005259841
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.1, 121.75, 0.5, 3, 0.00189773355389444, 0.000473136469127049, 6.11151355140713e-05, 1098.41984163339, 1095.75, 156.335697458543, 172.47091664017, 1.15683520041546, 2.28045869366359, 291.256967208482, 326.125035191387, 1.13009787684577, 1.55696469634682, 0.771166293852736, 0.890898718140339, 0.707330120673112, 0.7937005259841
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0.3, 121.75, 0.5, 3, 0.00189773355389444, 0.00035703795006384, 0.000204345477801176, 1416.00491125151, 1095.75, 156.503587844099, 172.47091664017, 1.14930385095921, 2.21634922297909, 293.811541384552, 326.125035191387, 1.10223469128081, 1.4319176192479, 0.776635814734909, 0.890898718140339, 0.727611664475365, 0.7937005259841
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0.3, 121.75, 0.5, 3, 0.00189773355389444, 0.00035703795006384, 0.000204345477801176, 1416.00491125151, 1095.75, 156.503587844099, 172.47091664017, 1.14930385095921, 2.21634922297909, 293.811541384552, 326.125035191387, 1.10223469128081, 1.4319176192479, 0.776635814734909, 0.890898718140339, 0.727611664475365, 0.7937005259841
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0.3, 121.75, 0.5, 3, 0.00189773355389444, 0.000380299309342486, 0.000211269769119066, 1336.84061158232, 1095.75, 156.469886260918, 172.47091664017, 1.15087108957405, 2.22940109667746, 293.295877846511, 326.125035191387, 1.10799370595475, 1.45708747542711, 0.775536849318386, 0.890898718140339, 0.723502019218284, 0.7937005259841
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0.3, 121.75, 0.5, 3, 0.00189773355389444, 0.000380299309342486, 0.000211269769119066, 1336.84061158232, 1095.75, 156.469886260918, 172.47091664017, 1.15087108957405, 2.22940109667746, 293.295877846511, 326.125035191387, 1.10799370595475, 1.45708747542711, 0.775536849318386, 0.890898718140339, 0.723502019218284, 0.7937005259841
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.3, 121.75, 0.5, 3, 0.00189773355389444, 0.00046361477900648, 0.000234118795313941, 1118.47862319783, 1095.75, 156.349437107643, 172.47091664017, 1.15623944920344, 2.27523229148343, 291.464686031403, 326.125035191387, 1.12787785027764, 1.54674176111739, 0.771613416768352, 0.890898718140339, 0.708971990498157, 0.7937005259841
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.3, 121.75, 0.5, 3, 0.00189773355389444, 0.00046361477900648, 0.000234118795313941, 1118.47862319783, 1095.75, 156.349437107643, 172.47091664017, 1.15623944920344, 2.27523229148343, 291.464686031403, 326.125035191387, 1.12787785027764, 1.54674176111739, 0.771613416768352, 0.890898718140339, 0.708971990498157, 0.7937005259841
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.3, 121.75, 0.5, 3, 0.00189773355389444, 0.000473136469127049, 0.000236559554216781, 1098.41984163339, 1095.75, 156.335697458543, 172.47091664017, 1.15683520041546, 2.28045869366359, 291.256967208482, 326.125035191387, 1.13009787684577, 1.55696469634682, 0.771166293852736, 0.890898718140339, 0.707330120673112, 0.7937005259841
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.3, 121.75, 0.5, 3, 0.00189773355389444, 0.000473136469127049, 0.000236559554216781, 1098.41984163339, 1095.75, 156.335697458543, 172.47091664017, 1.15683520041546, 2.28045869366359, 291.256967208482, 326.125035191387, 1.13009787684577, 1.55696469634682, 0.771166293852736, 0.890898718140339, 0.707330120673112, 0.7937005259841
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0, 182.625, 0.5, 3, 0.00189773355389444, 0.000285776347524074, 0, 1395.36913814382, 1095.75, 154.338430815216, 172.47091664017, 1.24709649972404, 3, 280.161891093073, 326.125035191387, 1.1828369618061, 1.78407273200738, 0.707106781186548, 0.890898718140339, 0.671149412275501, 0.7937005259841
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0, 182.625, 0.5, 3, 0.00189773355389444, 0.000285776347524074, 0, 1395.36913814382, 1095.75, 154.338430815216, 172.47091664017, 1.24709649972404, 3, 280.161891093073, 326.125035191387, 1.1828369618061, 1.78407273200738, 0.707106781186548, 0.890898718140339, 0.671149412275501, 0.7937005259841
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0, 182.625, 0.5, 3, 0.00189773355389444, 0.000285776347524074, 0, 1395.36913814382, 1095.75, 154.338430815216, 172.47091664017, 1.24709649972404, 3, 280.161891093073, 326.125035191387, 1.1828369618061, 1.78407273200738, 0.707106781186548, 0.890898718140339, 0.671149412275501, 0.7937005259841
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0, 182.625, 0.5, 3, 0.00189773355389444, 0.000285776347524074, 0, 1395.36913814382, 1095.75, 154.338430815216, 172.47091664017, 1.24709649972404, 3, 280.161891093073, 326.125035191387, 1.1828369618061, 1.78407273200738, 0.707106781186548, 0.890898718140339, 0.671149412275501, 0.7937005259841
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0, 182.625, 0.5, 3, 0.00189773355389444, 0.000361069226490778, 0, 1142.47858167549, 1095.75, 154.338430815216, 172.47091664017, 1.24709649972404, 3, 279.308256182877, 326.125035191387, 1.19831449285358, 1.84827850009864, 0.707106781186548, 0.890898718140339, 0.661984023006359, 0.7937005259841
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0, 182.625, 0.5, 3, 0.00189773355389444, 0.000361069226490778, 0, 1142.47858167549, 1095.75, 154.338430815216, 172.47091664017, 1.24709649972404, 3, 279.308256182877, 326.125035191387, 1.19831449285358, 1.84827850009864, 0.707106781186548, 0.890898718140339, 0.661984023006359, 0.7937005259841
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0, 182.625, 0.5, 3, 0.00189773355389444, 0.000373764813318203, 0, 1109.87544715464, 1095.75, 154.338430815216, 172.47091664017, 1.24709649972404, 3, 279.165085049034, 326.125035191387, 1.20078048358854, 1.85898401500028, 0.707106781186548, 0.890898718140339, 0.660450970069709, 0.7937005259841
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0, 182.625, 0.5, 3, 0.00189773355389444, 0.000373764813318203, 0, 1109.87544715464, 1095.75, 154.338430815216, 172.47091664017, 1.24709649972404, 3, 279.165085049034, 326.125035191387, 1.20078048358854, 1.85898401500028, 0.707106781186548, 0.890898718140339, 0.660450970069709, 0.7937005259841
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0.1, 182.625, 0.5, 3, 0.00189773355389444, 0.000285776347524074, 4.63977981985672e-05, 1395.36913814382, 1095.75, 154.338430815216, 172.47091664017, 1.24709649972404, 3, 280.161891093073, 326.125035191387, 1.1828369618061, 1.78407273200738, 0.707106781186548, 0.890898718140339, 0.671149412275501, 0.7937005259841
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0.1, 182.625, 0.5, 3, 0.00189773355389444, 0.000285776347524074, 4.63977981985672e-05, 1395.36913814382, 1095.75, 154.338430815216, 172.47091664017, 1.24709649972404, 3, 280.161891093073, 326.125035191387, 1.1828369618061, 1.78407273200738, 0.707106781186548, 0.890898718140339, 0.671149412275501, 0.7937005259841
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0.1, 182.625, 0.5, 3, 0.00189773355389444, 0.000285776347524074, 4.63977981985672e-05, 1395.36913814382, 1095.75, 154.338430815216, 172.47091664017, 1.24709649972404, 3, 280.161891093073, 326.125035191387, 1.1828369618061, 1.78407273200738, 0.707106781186548, 0.890898718140339, 0.671149412275501, 0.7937005259841
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0.1, 182.625, 0.5, 3, 0.00189773355389444, 0.000285776347524074, 4.63977981985672e-05, 1395.36913814382, 1095.75, 154.338430815216, 172.47091664017, 1.24709649972404, 3, 280.161891093073, 326.125035191387, 1.1828369618061, 1.78407273200738, 0.707106781186548, 0.890898718140339, 0.671149412275501, 0.7937005259841
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.1, 182.625, 0.5, 3, 0.00189773355389444, 0.000361069226490778, 5.3115152915565e-05, 1142.47858167549, 1095.75, 154.338430815216, 172.47091664017, 1.24709649972404, 3, 279.308256182877, 326.125035191387, 1.19831449285358, 1.84827850009864, 0.707106781186548, 0.890898718140339, 0.661984023006359, 0.7937005259841
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.1, 182.625, 0.5, 3, 0.00189773355389444, 0.000361069226490778, 5.3115152915565e-05, 1142.47858167549, 1095.75, 154.338430815216, 172.47091664017, 1.24709649972404, 3, 279.308256182877, 326.125035191387, 1.19831449285358, 1.84827850009864, 0.707106781186548, 0.890898718140339, 0.661984023006359, 0.7937005259841
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.1, 182.625, 0.5, 3, 0.00189773355389444, 0.000373764813318203, 5.4154518941584e-05, 1109.87544715464, 1095.75, 154.338430815216, 172.47091664017, 1.24709649972404, 3, 279.165085049034, 326.125035191387, 1.20078048358854, 1.85898401500028, 0.707106781186548, 0.890898718140339, 0.660450970069709, 0.7937005259841
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.1, 182.625, 0.5, 3, 0.00189773355389444, 0.000373764813318203, 5.4154518941584e-05, 1109.87544715464, 1095.75, 154.338430815216, 172.47091664017, 1.24709649972404, 3, 279.165085049034, 326.125035191387, 1.20078048358854, 1.85898401500028, 0.707106781186548, 0.890898718140339, 0.660450970069709, 0.7937005259841
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0.3, 182.625, 0.5, 3, 0.00189773355389444, 0.000285776347524074, 0.000183620301739976, 1395.36913814382, 1095.75, 154.338430815216, 172.47091664017, 1.24709649972404, 3, 280.161891093073, 326.125035191387, 1.1828369618061, 1.78407273200738, 0.707106781186548, 0.890898718140339, 0.671149412275501, 0.7937005259841
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0.3, 182.625, 0.5, 3, 0.00189773355389444, 0.000285776347524074, 0.000183620301739976, 1395.36913814382, 1095.75, 154.338430815216, 172.47091664017, 1.24709649972404, 3, 280.161891093073, 326.125035191387, 1.1828369618061, 1.78407273200738, 0.707106781186548, 0.890898718140339, 0.671149412275501, 0.7937005259841
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0.3, 182.625, 0.5, 3, 0.00189773355389444, 0.000285776347524074, 0.000183620301739976, 1395.36913814382, 1095.75, 154.338430815216, 172.47091664017, 1.24709649972404, 3, 280.161891093073, 326.125035191387, 1.1828369618061, 1.78407273200738, 0.707106781186548, 0.890898718140339, 0.671149412275501, 0.7937005259841
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0.3, 182.625, 0.5, 3, 0.00189773355389444, 0.000285776347524074, 0.000183620301739976, 1395.36913814382, 1095.75, 154.338430815216, 172.47091664017, 1.24709649972404, 3, 280.161891093073, 326.125035191387, 1.1828369618061, 1.78407273200738, 0.707106781186548, 0.890898718140339, 0.671149412275501, 0.7937005259841
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.3, 182.625, 0.5, 3, 0.00189773355389444, 0.000361069226490778, 0.000207506992600943, 1142.47858167549, 1095.75, 154.338430815216, 172.47091664017, 1.24709649972404, 3, 279.308256182877, 326.125035191387, 1.19831449285358, 1.84827850009864, 0.707106781186548, 0.890898718140339, 0.661984023006359, 0.7937005259841
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.3, 182.625, 0.5, 3, 0.00189773355389444, 0.000361069226490778, 0.000207506992600943, 1142.47858167549, 1095.75, 154.338430815216, 172.47091664017, 1.24709649972404, 3, 279.308256182877, 326.125035191387, 1.19831449285358, 1.84827850009864, 0.707106781186548, 0.890898718140339, 0.661984023006359, 0.7937005259841
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.3, 182.625, 0.5, 3, 0.00189773355389444, 0.000373764813318203, 0.000211237904598351, 1109.87544715464, 1095.75, 154.338430815216, 172.47091664017, 1.24709649972404, 3, 279.165085049034, 326.125035191387, 1.20078048358854, 1.85898401500028, 0.707106781186548, 0.890898718140339, 0.660450970069709, 0.7937005259841
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.3, 182.625, 0.5, 3, 0.00189773355389444, 0.000373764813318203, 0.000211237904598351, 1109.87544715464, 1095.75, 154.338430815216, 172.47091664017, 1.24709649972404, 3, 279.165085049034, 326.125035191387, 1.20078048358854, 1.85898401500028, 0.707106781186548, 0.890898718140339, 0.660450970069709, 0.7937005259841
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0, 243.5, 0.5, 3, 0.00189773355389444, 0.000224741191274074, 0, 1271.56725761671, 1095.75, 154.338430815216, 172.47091664017, 1.24709649972404, 3, 270.648114951131, 326.125035191387, 1.27125497427667, 2.16228551887025, 0.707106781186548, 0.890898718140339, 0.612957080857822, 0.7937005259841
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0, 243.5, 0.5, 3, 0.00189773355389444, 0.000224741191274074, 0, 1271.56725761671, 1095.75, 154.338430815216, 172.47091664017, 1.24709649972404, 3, 270.648114951131, 326.125035191387, 1.27125497427667, 2.16228551887025, 0.707106781186548, 0.890898718140339, 0.612957080857822, 0.7937005259841
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0, 243.5, 0.5, 3, 0.00189773355389444, 0.000224741191274074, 0, 1271.56725761671, 1095.75, 154.338430815216, 172.47091664017, 1.24709649972404, 3, 270.648114951131, 326.125035191387, 1.27125497427667, 2.16228551887025, 0.707106781186548, 0.890898718140339, 0.612957080857822, 0.7937005259841
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0, 243.5, 0.5, 3, 0.00189773355389444, 0.000224741191274074, 0, 1271.56725761671, 1095.75, 154.338430815216, 172.47091664017, 1.24709649972404, 3, 270.648114951131, 326.125035191387, 1.27125497427667, 2.16228551887025, 0.707106781186548, 0.890898718140339, 0.612957080857822, 0.7937005259841
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0, 243.5, 0.5, 3, 0.00189773355389444, 0.000224741191274074, 0, 1271.56725761671, 1095.75, 154.338430815216, 172.47091664017, 1.24709649972404, 3, 270.648114951131, 326.125035191387, 1.27125497427667, 2.16228551887025, 0.707106781186548, 0.890898718140339, 0.612957080857822, 0.7937005259841
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0, 243.5, 0.5, 3, 0.00189773355389444, 0.000224741191274074, 0, 1271.56725761671, 1095.75, 154.338430815216, 172.47091664017, 1.24709649972404, 3, 270.648114951131, 326.125035191387, 1.27125497427667, 2.16228551887025, 0.707106781186548, 0.890898718140339, 0.612957080857822, 0.7937005259841
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0, 243.5, 0.5, 3, 0.00189773355389444, 0.000285776347524074, 0, 1051.99609209588, 1095.75, 154.338430815216, 172.47091664017, 1.24709649972404, 3, 270.368978753558, 326.125035191387, 1.2813032703819, 2.20052808730075, 0.707106781186548, 0.890898718140339, 0.608419060200611, 0.7937005259841
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0, 243.5, 0.5, 3, 0.00189773355389444, 0.000285776347524074, 0, 1051.99609209588, 1095.75, 154.338430815216, 172.47091664017, 1.24709649972404, 3, 270.368978753558, 326.125035191387, 1.2813032703819, 2.20052808730075, 0.707106781186548, 0.890898718140339, 0.608419060200611, 0.7937005259841
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0.1, 243.5, 0.5, 3, 0.00189773355389444, 0.000224741191274074, 4.08941825347347e-05, 1271.56725761671, 1095.75, 154.338430815216, 172.47091664017, 1.24709649972404, 3, 270.648114951131, 326.125035191387, 1.27125497427667, 2.16228551887025, 0.707106781186548, 0.890898718140339, 0.612957080857822, 0.7937005259841
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0.1, 243.5, 0.5, 3, 0.00189773355389444, 0.000224741191274074, 4.08941825347347e-05, 1271.56725761671, 1095.75, 154.338430815216, 172.47091664017, 1.24709649972404, 3, 270.648114951131, 326.125035191387, 1.27125497427667, 2.16228551887025, 0.707106781186548, 0.890898718140339, 0.612957080857822, 0.7937005259841
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0.1, 243.5, 0.5, 3, 0.00189773355389444, 0.000224741191274074, 4.08941825347347e-05, 1271.56725761671, 1095.75, 154.338430815216, 172.47091664017, 1.24709649972404, 3, 270.648114951131, 326.125035191387, 1.27125497427667, 2.16228551887025, 0.707106781186548, 0.890898718140339, 0.612957080857822, 0.7937005259841
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0.1, 243.5, 0.5, 3, 0.00189773355389444, 0.000224741191274074, 4.08941825347347e-05, 1271.56725761671, 1095.75, 154.338430815216, 172.47091664017, 1.24709649972404, 3, 270.648114951131, 326.125035191387, 1.27125497427667, 2.16228551887025, 0.707106781186548, 0.890898718140339, 0.612957080857822, 0.7937005259841
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.1, 243.5, 0.5, 3, 0.00189773355389444, 0.000224741191274074, 4.08941825347347e-05, 1271.56725761671, 1095.75, 154.338430815216, 172.47091664017, 1.24709649972404, 3, 270.648114951131, 326.125035191387, 1.27125497427667, 2.16228551887025, 0.707106781186548, 0.890898718140339, 0.612957080857822, 0.7937005259841
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.1, 243.5, 0.5, 3, 0.00189773355389444, 0.000224741191274074, 4.08941825347347e-05, 1271.56725761671, 1095.75, 154.338430815216, 172.47091664017, 1.24709649972404, 3, 270.648114951131, 326.125035191387, 1.27125497427667, 2.16228551887025, 0.707106781186548, 0.890898718140339, 0.612957080857822, 0.7937005259841
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.1, 243.5, 0.5, 3, 0.00189773355389444, 0.000285776347524074, 4.70495309033624e-05, 1051.99609209588, 1095.75, 154.338430815216, 172.47091664017, 1.24709649972404, 3, 270.368978753558, 326.125035191387, 1.2813032703819, 2.20052808730075, 0.707106781186548, 0.890898718140339, 0.608419060200611, 0.7937005259841
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.1, 243.5, 0.5, 3, 0.00189773355389444, 0.000285776347524074, 4.70495309033624e-05, 1051.99609209588, 1095.75, 154.338430815216, 172.47091664017, 1.24709649972404, 3, 270.368978753558, 326.125035191387, 1.2813032703819, 2.20052808730075, 0.707106781186548, 0.890898718140339, 0.608419060200611, 0.7937005259841
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0.3, 243.5, 0.5, 3, 0.00189773355389444, 0.000224741191274074, 0.000164232467924225, 1271.56725761671, 1095.75, 154.338430815216, 172.47091664017, 1.24709649972404, 3, 270.648114951131, 326.125035191387, 1.27125497427667, 2.16228551887025, 0.707106781186548, 0.890898718140339, 0.612957080857822, 0.7937005259841
